24,-0.1030555484738222,2.147792043426827,0.7499999349123239,ceiling
9,-1.2986883346959688,3.2666392936096247,-0.40316806194496113,cupboard
3,1.2156273036992746,0.5303869831414705,-1.1411409904248797,bag
10,-1.9070553653469589,1.2424718302680586,0.3153969427040888,object
21,1.597071834145694,1.8601561222653749,-0.2960100591025494,wall
2,1.215633715361936,0.8030276118435142,-1.2059420560903396,bag
20,1.5593839999457355,2.880367608665357,-1.0419120442880985,washing machine
13,1.7695943864299302,2.943453884575318,0.1799999324536321,shelf
30,0.8684782670074852,0.4322180519833392,-0.7900000372225047,radiator
18,-1.9830687823647026,2.171354366479734,-0.2859300198266659,wall
17,-0.4477874286452054,0.556947576312131,-0.27000005301773533,wall
1,0.7418063086166299,0.7019291896266964,-1.177531502793175,washing basket
16,-0.13172497814312856,2.116216684891908,-1.5793200265464187,floor
19,0.3266048380263119,3.578177740742408,-0.3171705717921889,wall
11,-1.7719193770984083,1.2013998410233493,-0.655840013313294,shelf
28,1.0083186297422526,3.8753803922917998,0.20999994787633458,window
6,-1.6232277473636003,2.734694512602467,0.6499009397952031,box
14,-1.6389058592585135,0.6812441650678016,0.08999994579017168,clutter
23,-1.0247978297139029,0.804024400006204,0.00999994936644999,mirror
4,1.4186052516433414,1.0786986595168537,-1.2619650565089653,bag
34,-1.92708592406048,1.8333050124568708,-1.2783000070677701,box
26,-0.0017237982235637495,1.8476231556304752,-0.8643650106551131,ironing board
32,-1.725137088292104,2.265530433390987,-1.056663061052046,washing basket
33,-1.730258088185474,2.3106475025262703,-1.0100000162118676,chair
29,1.9006632945758026,1.1821841026046898,0.23999994839787453,window
7,-0.4201842729320415,3.400140984504202,0.6349074513417294,box
12,-1.533691457095229,0.9499099630192545,-1.3422700349920242,object
22,-1.1438834668237194,1.0068661109767882,-0.7200000310385228,sink
8,-0.22706514542629286,3.5125851613089516,-0.40359506961058766,cupboard
25,-0.5644636282517789,1.779322881510108,-0.5769955274085219,ironing board
5,-1.152387428870111,2.5789765139426217,-1.2318700163834544,washing basket
31,1.553199233227513,1.7553283794573407,-1.2987650229753926,garbage bin
35,0.3211983527066733,0.8813763238333314,-0.4262285322489925,door
27,0.9413286064397947,3.274785056617687,-1.3750249919358275,washing basket
36,0.5910801924964716,3.5784545077527605,-1.3213449904463077,box
37,1.4209162605205166,1.5259842150830996,-1.4234750435910741,hand brush
38,1.8398604619976997,3.196667011396853,0.0706639535880682,washing powder
